guilt,"I had a discussion with my girl-friend. After some time we  
started to quarrel and at least - to get the upper hand - I said  
that she was not as important to me as she might believe. Some  
time later I apologized for that.",
joy,"On New Year's Eve I went in a disco with friends. I amused myself  
and got to know many other people.",
fear,"I had to go to the dentist's. When he touched my tooth with his  
drill, I was terribly aftaid of the pain I would feel any moment.",
anger,"I was very hungry and just wanted to start eating when a friend  
called me who usually talks for a long time. I was angry because  
I was prevented from eating.",
sadness,"My sister, whom I like very much, asked me for a favour which I  
refused her for some flimsy reason. Some time later I felt sorry  
for that and something like sadness.",
disgust,"On my way to a concert I went with a man who tried to molest me.  
At that moment I did not care much but now the impression fills  
me with disgust.",
shame,"I asked my friend to come with me to a disco because I wanted to  
be with a person I know well. But when I amused myself with  
others I let my friend sit alone, although I had asked her to  
come.",
guilt,"I called my little sister to make her pick up her toy from the  
floor. When she still refused after I had asked her for the  
fourth time, we began to quarrel. At last the whole family was  
involved in this quarrel and trouble was brewing.",
joy,"I had a singing-lesson, but I was not very good. The last  
exercise was singing scales. I did that very well and my teacher  
seemed satisfied.",
fear,"A teacher wanted to instill a certain opinion and a certain  
behaviour into myself, what I refused. I was afraid when I saw  
him.",
anger,"A friend had promised to call me at a certain time. I expected  
his call impatiently but in vain.",
sadness,"Years ago on Christmas Eve I felt very sad because I realized for  
the first time how I missed my father who had died at Christmas  
Years ago.",
disgust,"A man whom I like, was drunk and tried to molest me.",
shame,"It was the time when everybody spoke about and discussed  
Hainburg. I was also asked for my opinion. I was ashamed because  
I had no firm view of the whole thing and therefor was not able  
to join the conversation.",
guilt,"I was on a concert-tour and therefor seperated from my  
boy-friend. But I needed warmth which was given by a male member  
of the orchestra. My feelings towards him were not very deep, but  
his feelings were. I felt guilty when he said ""I am not a  
radiator"".

",
joy,"On my 18th birthday I passed the driving-test. I was glad because  
I had had to study very much, because I had been lucky and  
because - as a proof that it was really difficult - not everybody  
had passed the test.",
fear,"At about midnight I had to go by bike through Graz alone. On the  
whole it was a distance of several kilometers. A car followed me  
through the streets. Only when I went into a one-way street the  
car disappeared. The rest of my way home I was very afraid.",
anger,"I had studied for almost one week for my physics-examination.  
With difficulty I passed the examn. I was angry about the teacher  
and also about myself because I had not remembered enough during  
the examn and because the time that I spent studying was wasted.",
sadness,"I had cared for a horse for 2 years. One day it was sold and I  
cried for several days because I was so sad.",
disgust,"A friend of mine was telling jokes which I felt to be very  
disgusting, especially because I was eating.",
shame,"At a carneval-party I smooched with a man - some days later I was  
rather ashamed for that.",
guilt,"By fun I had a tussle with my sister. Suddenly I obviously hurt  
her unintentionally - and she ran out of the room, crying.",
joy,"During my first week in Graz I met a girl who I had got to know  
in the train from Amsterdam to Graz. Although I had considered  
her very sympathetic, we had seperated without changing our  
adresses.",
fear,"Many years ago I saw the film ""Psycho"" by Hitchcock for the first  
time. When I saw the film I was alone and afterwards I hardly  
dared to go to bed and hardly was able to sleep.",
anger,"I had got a bad cold. My father said I must be crazy to go by  
motorbike at those temperatures. When I answered him that I did  
not care about a cold, he said that if I did not care for  
anything I could leave him (it was for the second time he said  
something like that).",
sadness,"I was at home alone when I realized that a young roe approached  
our house. I hid because I did not want to frighten it. It  
limped. Some time later, when I thought that it had already run  
away, I saw it lying on our terrace. I came nearer and saw that  
it was terribly wounded. I informed the ranger who said that the  
roe must have been attacked by dogs. He had to shoot it.",
disgust,"Several years ago I stayed with friends in the mountains for one  
week. We lived in a hut and had to cook for ourselves. One day my  
friend did not succeed in preparing spaghetti. That dinner was  
terrible - nevertheless we all ate rather much and had an  
improper and unsavoury conversation.",
